Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-03-16,65.726,68.861,65.452,66.914,9769900,0.0,0.0
2017-03-17,67.015,67.527,65.708,66.119,4356500,0.0,0.0
2017-03-20,66.366,66.366,65.26,65.452,2831900,0.0,0.0
2017-03-21,65.699,65.772,63.706,63.998,4198900,0.0,0.0
2017-03-22,64.181,64.73,63.742,64.611,2132900,0.0,0.0
2017-03-23,63.889,64.071,62.865,62.984,5173100,0.0,0.0
2017-03-24,63.075,63.907,62.828,63.514,3588500,0.0,0.0
2017-03-27,63.203,63.98,62.874,63.048,2450700,0.0,0.0
2017-03-28,62.865,62.938,62.371,62.664,2354500,0.0,0.0
2017-03-29,62.728,64.702,62.728,64.62,3124800,0.0,0.0
2017-03-30,64.437,64.876,64.41,64.775,1424300,0.0,0.0
2017-03-31,64.62,64.839,63.724,63.742,2122000,0.0,0.0
2017-04-03,63.843,64.053,62.618,62.91,2650300,0.0,0.0
2017-04-04,62.828,62.974,62.106,62.481,3074700,0.0,0.0
2017-04-05,62.618,63.678,62.298,62.618,3269600,0.0,0.0
2017-04-06,62.984,64.464,62.691,63.578,2525500,0.0,0.0
2017-04-07,63.633,64.385,63.431,63.614,3150700,0.26,0.0
2017-04-10,63.605,64.293,63.385,63.826,2813500,0.0,0.0
2017-04-11,63.789,64.027,62.991,63.449,2194800,0.0,0.0
2017-04-12,62.981,63.413,62.954,63.275,2157400,0.0,0.0
2017-04-13,63.385,63.403,63.036,63.073,1528600,0.0,0.0
2017-04-17,63.229,63.523,62.568,63.422,2140200,0.0,0.0
2017-04-18,63.339,63.67,63.202,63.376,1637200,0.0,0.0
2017-04-19,63.715,64.248,63.458,63.596,1727700,0.0,0.0
2017-04-20,64.128,65.404,63.844,64.844,2781700,0.0,0.0
2017-04-21,64.716,65.083,64.569,64.89,2440100,0.0,0.0
2017-04-24,65.606,65.743,65.138,65.532,1926100,0.0,0.0
2017-04-25,65.606,65.927,65.147,65.651,2492200,0.0,0.0
2017-04-26,65.918,66.771,65.853,66.615,2476000,0.0,0.0
2017-04-27,66.789,67.386,66.477,67.184,3153900,0.0,0.0
2017-04-28,67.331,67.331,66.404,66.716,2331100,0.0,0.0
2017-05-01,66.982,67.165,66.11,66.11,2645600,0.0,0.0
2017-05-02,66.119,67.707,66.055,67.688,2797700,0.0,0.0
2017-05-03,67.716,68.111,67.321,67.89,2248400,0.0,0.0
2017-05-04,68.028,68.514,67.092,67.321,1830100,0.0,0.0
2017-05-05,67.56,67.863,67.193,67.551,2066400,0.0,0.0
2017-05-08,67.597,67.789,67.221,67.615,1352100,0.0,0.0
2017-05-09,67.239,67.808,67.12,67.615,2232200,0.0,0.0
2017-05-10,67.514,68.166,67.257,67.817,2211500,0.0,0.0
2017-05-11,67.211,67.808,65.798,66.119,2804300,0.0,0.0
2017-05-12,65.688,66.064,64.982,65.679,1904600,0.0,0.0
2017-05-15,65.789,66.569,65.615,65.807,1902500,0.0,0.0
2017-05-16,65.807,65.807,64.697,65.092,2268000,0.0,0.0
2017-05-17,65.092,65.606,64.807,64.844,2681200,0.0,0.0
2017-05-18,64.954,65.596,64.67,65.266,2472000,0.0,0.0
2017-05-19,65.495,66.138,64.523,66.018,2971000,0.0,0.0
2017-05-22,65.954,66.698,65.606,66.477,1410600,0.0,0.0
2017-05-23,66.505,66.505,64.697,64.881,4092400,0.0,0.0
2017-05-24,64.835,64.853,63.44,64.422,3831100,0.0,0.0
2017-05-25,64.238,67.422,63.798,66.496,4529000,0.0,0.0
2017-05-26,66.67,66.853,65.771,66.358,1617800,0.0,0.0
2017-05-30,66.165,67.22,65.963,67.0,2347900,0.0,0.0
2017-05-31,67.129,67.422,65.853,67.34,4117900,0.0,0.0
2017-06-01,69.569,71.753,69.285,71.744,7589600,0.0,0.0
2017-06-02,72.129,72.744,71.423,72.405,3897800,0.0,0.0
2017-06-05,72.12,72.487,71.184,71.854,2652000,0.0,0.0
2017-06-06,70.753,70.863,68.863,69.129,5015800,0.0,0.0
2017-06-07,69.432,69.514,67.835,67.964,4425500,0.0,0.0
2017-06-08,67.964,69.01,67.532,67.615,2608200,0.0,0.0
2017-06-09,67.854,69.147,67.138,69.019,3214500,0.0,0.0
2017-06-12,68.973,70.239,68.45,68.918,2666700,0.0,0.0
2017-06-13,69.001,69.725,68.478,69.469,1396100,0.0,0.0
2017-06-14,69.524,69.689,68.569,69.423,1317800,0.0,0.0
2017-06-15,68.661,68.744,65.651,66.358,4307400,0.0,0.0
2017-06-16,62.504,65.486,60.531,64.339,11914500,0.0,0.0
2017-06-19,64.991,66.285,64.147,65.789,6080300,0.0,0.0
2017-06-20,65.945,66.734,65.431,65.514,3962000,0.0,0.0
2017-06-21,65.495,66.413,65.358,65.817,3030000,0.0,0.0
2017-06-22,65.606,65.789,64.862,65.22,2529900,0.0,0.0
2017-06-23,65.083,65.257,63.78,64.0,7813400,0.0,0.0
2017-06-26,64.284,65.11,63.78,64.605,3159500,0.0,0.0
2017-06-27,64.459,65.991,64.413,64.954,2724300,0.0,0.0
2017-06-28,65.395,66.119,64.917,65.587,2543600,0.0,0.0
2017-06-29,65.587,65.89,64.807,65.0,2957100,0.0,0.0
2017-06-30,65.422,66.514,65.193,66.147,2808800,0.0,0.0
2017-07-03,66.551,66.982,65.762,66.0,1222300,0.0,0.0
2017-07-05,66.074,66.33,64.991,65.367,2707900,0.0,0.0
2017-07-06,65.22,65.349,64.101,64.257,1811000,0.0,0.0
2017-07-07,64.598,64.975,64.238,64.68,1563000,0.26,0.0
2017-07-10,64.487,64.607,63.262,63.999,3478400,0.0,0.0
2017-07-11,64.008,64.423,63.446,63.584,7778300,0.0,0.0
2017-07-12,63.925,64.423,63.649,64.183,3121600,0.0,0.0
2017-07-13,64.975,65.647,64.846,65.003,3073500,0.0,0.0
2017-07-14,65.021,65.74,64.994,65.519,3156400,0.0,0.0
2017-07-17,65.519,66.743,65.399,66.191,2210900,0.0,0.0
2017-07-18,65.979,66.025,64.883,65.205,1921400,0.0,0.0
2017-07-19,65.399,65.896,65.242,65.749,1588100,0.0,0.0
2017-07-20,65.933,66.016,65.417,65.712,2166800,0.0,0.0
2017-07-21,65.62,66.67,65.436,66.495,3191800,0.0,0.0
2017-07-24,66.292,66.587,65.896,66.292,2108600,0.0,0.0
2017-07-25,66.532,68.134,66.182,67.756,1804600,0.0,0.0
2017-07-26,67.646,68.77,67.158,68.705,2163400,0.0,0.0
2017-07-27,68.705,69.331,68.235,69.184,2295800,0.0,0.0
2017-07-28,68.871,69.322,68.217,68.843,2045500,0.0,0.0
2017-07-31,69.193,69.562,68.466,69.221,1583000,0.0,0.0
2017-08-01,69.608,70.455,69.276,69.552,3175400,0.0,0.0
2017-08-02,69.359,69.985,68.714,68.806,3023300,0.0,0.0
2017-08-03,68.926,69.414,68.549,68.604,1699800,0.0,0.0
2017-08-04,68.843,69.018,68.245,68.945,1378000,0.0,0.0
2017-08-07,68.972,70.492,68.742,70.372,2055100,0.0,0.0
2017-08-08,70.464,71.201,70.39,70.63,2454100,0.0,0.0
2017-08-09,70.188,71.183,69.58,71.054,2527400,0.0,0.0
2017-08-10,70.289,70.833,69.571,69.608,2308000,0.0,0.0
2017-08-11,69.433,70.123,69.074,69.525,1747900,0.0,0.0
2017-08-14,70.206,70.906,69.866,70.519,3117500,0.0,0.0
2017-08-15,70.519,70.519,67.729,67.821,4004600,0.0,0.0
2017-08-16,68.346,68.917,67.922,68.613,2799500,0.0,0.0
