Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-11-07,24.862,24.901,24.201,24.376,3788500,0.0,0.0
2017-11-08,24.269,24.385,23.851,24.084,4165300,0.0,0.0
2017-11-09,23.909,23.909,23.452,23.763,2977900,0.0,0.0
2017-11-10,23.705,23.88,23.52,23.559,2386700,0.0,0.0
2017-11-13,23.452,23.608,23.025,23.122,2835000,0.0,0.0
2017-11-14,22.966,23.122,22.48,22.548,4490100,0.0,0.0
2017-11-15,22.451,23.015,22.101,22.704,4249500,0.0,0.0
2017-11-16,22.772,23.239,22.772,23.064,2216300,0.0,0.0
2017-11-17,22.986,23.394,22.937,23.18,1911200,0.0,0.0
2017-11-20,23.141,23.239,22.947,23.219,2010900,0.0,0.0
2017-11-21,23.443,23.569,22.966,23.073,3275900,0.0,0.0
2017-11-22,23.122,23.316,23.044,23.083,1673700,0.0,0.0
2017-11-24,23.18,23.482,23.171,23.316,1945400,0.0,0.0
2017-11-27,23.248,23.326,22.393,22.947,4575100,0.0,0.0
2017-11-28,23.044,23.637,22.918,23.55,3486100,0.0,0.0
2017-11-29,23.569,23.783,23.355,23.394,3236700,0.0,0.0
2017-11-30,23.53,23.938,23.326,23.919,3313200,0.0,0.0
2017-12-01,23.938,24.084,23.336,23.812,2651200,0.0,0.0
2017-12-04,24.172,24.56,24.006,24.036,4075100,0.0,0.0
2017-12-05,24.036,24.036,23.452,23.55,2381000,0.0,0.0
2017-12-06,23.433,23.676,23.336,23.452,5072600,0.0,0.0
2017-12-07,23.822,24.045,23.268,23.899,2143300,0.0,0.0
2017-12-08,24.006,24.026,23.656,23.783,1600900,0.0,0.0
2017-12-11,23.763,23.87,23.462,23.744,2389500,0.0,0.0
2017-12-12,23.754,23.977,23.666,23.958,2120400,0.0,0.0
2017-12-13,23.958,24.823,23.919,24.473,3949500,0.0,0.0
2017-12-14,24.512,24.628,24.152,24.288,3069200,0.0,0.0
2017-12-15,24.463,24.687,24.376,24.589,6665300,0.0,0.0
2017-12-18,24.755,24.998,24.745,24.891,2872800,0.0,0.0
2017-12-19,24.949,24.949,24.444,24.91,2580400,0.0,0.0
2017-12-20,25.027,25.493,24.978,25.396,3205900,0.0,0.0
2017-12-21,25.552,26.067,25.348,26.047,3582500,0.0,0.0
2017-12-22,25.95,26.203,25.678,26.077,2748200,0.0,0.0
2017-12-26,26.047,26.475,25.96,26.31,1988100,0.0,0.0
