Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-03-07,10.591,10.693,10.467,10.522,23911616,0.0,0.0
2017-03-08,10.513,10.536,10.407,10.43,21858303,0.0,0.0
2017-03-09,10.389,10.462,10.319,10.361,18977230,0.0,0.0
2017-03-10,10.389,10.462,10.236,10.315,19189374,0.0,0.0
2017-03-13,10.262,10.373,10.252,10.322,17357669,0.038,0.0
2017-03-14,10.285,10.326,10.183,10.28,17357669,0.0,0.0
2017-03-15,10.28,10.567,10.225,10.493,24111717,0.0,0.0
2017-03-16,10.497,10.571,10.405,10.47,17717954,0.0,0.0
2017-03-17,10.474,10.632,10.41,10.567,21287078,0.0,0.0
2017-03-20,10.53,10.666,10.479,10.613,14750165,0.0,0.0
2017-03-21,10.613,10.673,10.266,10.289,27868897,0.0,0.0
2017-03-22,10.275,10.428,10.22,10.405,15644338,0.0,0.0
2017-03-23,10.382,10.618,10.349,10.544,16796251,0.0,0.0
2017-03-24,10.571,10.747,10.465,10.53,15784392,0.0,0.0
2017-03-27,10.428,10.567,10.349,10.507,11508463,0.0,0.0
2017-03-28,10.493,10.733,10.465,10.641,14497071,0.0,0.0
2017-03-29,10.636,11.066,10.592,10.946,29644340,0.0,0.0
2017-03-30,10.914,11.015,10.877,10.923,15394686,0.0,0.0
2017-03-31,10.835,11.099,10.835,10.96,24476303,0.0,0.0
2017-04-03,11.111,11.148,10.685,10.845,41268108,0.0,1.335
2017-04-04,10.74,11.055,10.71,11.049,24554419,0.0,0.0
2017-04-05,11.098,11.173,10.975,11.049,24502601,0.0,0.0
2017-04-06,11.098,11.191,11.055,11.123,15977155,0.0,0.0
2017-04-07,11.086,11.389,11.055,11.284,36280967,0.0,0.0
2017-04-10,11.321,11.426,11.259,11.296,28411107,0.0,0.0
2017-04-11,11.271,11.327,11.166,11.222,14620998,0.0,0.0
2017-04-12,11.315,11.321,11.074,11.142,17688947,0.0,0.0
2017-04-13,11.117,11.21,11.074,11.105,20986725,0.0,0.0
2017-04-17,11.123,11.191,11.098,11.179,10234660,0.0,0.0
2017-04-18,11.16,11.234,11.101,11.191,10324761,0.0,0.0
2017-04-19,11.203,11.29,11.166,11.21,9413567,0.0,0.0
2017-04-20,11.253,11.364,11.219,11.315,13204387,0.0,0.0
2017-04-21,11.296,11.305,11.123,11.197,15784063,0.0,0.0
2017-04-24,11.265,11.444,11.237,11.382,18105939,0.0,0.0
2017-04-25,11.413,11.475,11.37,11.432,11001357,0.0,0.0
2017-04-26,11.419,11.592,11.37,11.487,14089028,0.0,0.0
